locality_id,locality.feature_type_id,province,county,city,country_id
606,189,Chihuahua,NULL,Los Lamentos,140
606,189,Chihuahua,NULL,"Los Lamentos, 7th Level",140
606,189,Chihuahua,NULL,NULL,140
606,,Chihuahua,NULL,NULL,140
606,189,NULL,NULL,Ahumada,140
606,189,NULL,NULL,Los Lamentos,140
606,189,NULL,NULL,NULL,140
607,248,NULL,NULL,NULL,NULL
608,189,Hokkaido,NULL,"Kamikawa-Gun, Sorachi-Shicho, Aibetsu-Mura",108
609,,NULL,NULL,NULL,108
610,,Aichi,Shidara Kitashidara-gun,Shidara Kitashidara-gun,108
610,,NULL,NULL,NULL,108
611,,Aichi,Shinjō Shi,NULL,108
611,,NULL,NULL,NULL,108
612,,NULL,NULL,NULL,108
613,,NULL,NULL,NULL,108
614,189,NULL,NULL,NULL,180
614,189,NULL,NULL,NULL,NULL
615,,NULL,NULL,Aidin Caza De Cire,220
616,,NULL,NULL,NULL,84
617,,Auvergne Rhône-Alpes,Haute-Savoie (74),Chamonix-Mont-Blanc,74
618,,NULL,NULL,NULL,108
619,,South Carolina,Aiken Co.,NULL,228
619,,South Carolina,NULL,NULL,228
620,189,Eastern-Siberian Region,NULL,Alakit-Markha,180
620,189,Yakutia-Sakha Republic,NULL,NULL,180
621,,Ailly FM Vareng,NULL,NULL,74
622,,NULL,NULL,NULL,74
623,220,Scotland,NULL,NULL,227
624,,NULL,NULL,NULL,3
625,,NULL,NULL,NULL,147
626,,NULL,NULL,NULL,3
626,,NULL,NULL,NULL,219
627,,Constantine,Constantine,NULL,3
628,,NULL,NULL,NULL,3
629,,NULL,NULL,NULL,101
630,,Constantine,Constantine,NULL,3
631,,North Carolina,NULL,NULL,228
632,189,NULL,NULL,NULL,13
633,105,NULL,NULL,NULL,13
634,228,Yukon,NULL,NULL,38
635,189,NULL,NULL,NULL,147
635,189,Souss-Massa-Draa Region,Quarzazate Prov.,Tazenakht,147
636,189,Oarzazate,Bou Azzer,Bou Azzer,147
637,189,Uri,NULL,NULL,209
638,,Aiti Prefecture,NULL,Yosimura,108
639,112,NULL,NULL,NULL,NULL
640,185,NULL,NULL,NULL,NULL
641,185,NULL,NULL,NULL,NULL
642,185,NULL,NULL,NULL,NULL
643,,NULL,Aix La Chapelle,Aix La Chapelle,21
643,,NULL,NULL,NULL,81
643,,Saxony,NULL,NULL,81
644,,Wallonia,Liege Prov.,NULL,21
645,,NULL,NULL,NULL,74
645,,Provence-Alpes-Côte d'Azur,Bouches-Du-Rhone Dept.,NULL,74
646,193,Kentucky,Pulaski,NULL,228
647,189,Colorado,NULL,NULL,228
648,,Khabarovskiy Kray,NULL,NULL,180
649,,NULL,India,NULL,100
650,,Maharashtra,Aurangabad,NULL,100
651,,NULL,NULL,NULL,110
652,189,Colorado,Cripple Creek,Cripple Creek,228
652,189,Colorado,Gunnison Co.,NULL,228
652,189,Colorado,NULL,NULL,228
652,189,Colorado,NULL,Victor,228
653,189,New Mexico,NULL,NULL,228
654,189,Utah,Juab Co.,Mammoth,228
654,189,Utah,NULL,NULL,228
654,189,Utah,Tintic,Tintic,228
655,189,Colorado,Teller Co.,NULL,228
656,,NULL,NULL,NULL,98
657,209,Arizona,Ajo,Ajo,228
657,209,Arizona,NULL,NULL,228
657,209,Arizona,Pima,NULL,228
657,209,Arizona,Pima Co.,NULL,228
659,,Baja California,NULL,NULL,140
660,,NULL,NULL,NULL,108
661,,NULL,Estigo,Estigo,108
662,,NULL,NULL,NULL,108
663,189,NULL,NULL,NULL,108
664,,Gunma,NULL,NULL,108
665,185,NULL,NULL,NULL,108
666,185,Canterbury,NULL,NULL,156
667,185,Canterbury,NULL,NULL,156
668,189,Quebec,NULL,NULL,38
669,189,Chubu,NULL,NULL,108
669,189,NULL,Japan,NULL,108
669,189,NULL,NULL,NULL,108
670,189,NULL,NULL,NULL,156
671,,NULL,NULL,NULL,108
672,189,Karagandy,NULL,Akchatau,110
673,189,Qaraghandy Oblysy,NULL,NULL,110
674,,NULL,NULL,NULL,108
674,189,NULL,NULL,NULL,108
675,189,Hyogo,Yabu-gun,Yabu-gun,108
675,189,NULL,NULL,Hyogo Pref,108
675,189,NULL,NULL,Hyogo Pref.,108
675,189,NULL,NULL,Hyogo Prefecture,108
676,,Kinki,NULL,NULL,108
677,,NULL,Aker,Aker,208
677,,NULL,NULL,NULL,208
677,,NULL,Sweden,NULL,208
678,,Akershus Co,NULL,Christiania,163
679,,Akershus Co,NULL,"Eidsvold, Bunelo",163
680,,Akershus Co,NULL,Holokjern,163
681,,Akershus Co,NULL,Oslo,163
682,,Akershus Co,NULL,Sandvippa,163
683,,Akershus Co,NULL,Sognvand,163
684,,Akershus Co,NULL,Trosterund,163
685,,Akershus Co,NULL,Tyveholmen,163
685,,Akershus Co,NULL,"Tyveholmen, Christiania (Near)",163
685,,Akershus Co,NULL,"Tyveholmen, Oslo",163
686,,Akershus,NULL,NULL,163
687,189,Chelyabinskaya Oblast,Achmatovsk,Achmatovsk,180
688,220,NULL,NULL,NULL,85
689,,NULL,NULL,NULL,108
690,,NULL,NULL,NULL,108
691,,Akita,Arakawa,Arakawa,108
692,,NULL,NULL,NULL,108
693,,NULL,NULL,NULL,108
694,,NULL,NULL,NULL,108
695,,NULL,NULL,NULL,108
696,,Tohoku,NULL,NULL,108
697,,NULL,NULL,NULL,108
698,,NULL,Risor,Risor,163
699,,NULL,Akmaja,Akmaja,110
700,,NULL,NULL,NULL,180
701,53,"Southern Nations, Nationals, and Peoples",NULL,NULL,69
702,193,New York,Erie Co.,Akron,228
703,,NULL,NULL,NULL,110
704,,NULL,NULL,NULL,NULL
705,189,Ca.,NULL,NULL,212
706,,Tatarstan Republic,NULL,NULL,180
707,,NULL,Aktzetau,Aktzetau,110
708,,NULL,NULL,NULL,85
709,53,Gambella,NULL,NULL,69
710,,NULL,NULL,NULL,85
711,,Hawaii,Honolulu,NULL,228
712,259,Alaska,NULL,NULL,228
713,68,Alaska,NULL,NULL,228
714,,NULL,NULL,NULL,84
715,,NULL,NULL,NULL,110
716,9,Azraq,NULL,NULL,109
717,9,Azraq,NULL,NULL,109
718,9,NULL,NULL,NULL,109
719,,Lazio,Rome,NULL,106
720,,NULL,NULL,NULL,204
721,189,California,Kern Co.,Kernville,228
722,189,Victoria,Bikita,Bikita,241
723,,NULL,Mascate,Mascate,164
724,,California,NULL,NULL,228
725,,NULL,NULL,NULL,64
726,,NULL,NULL,NULL,106
727,,Piedmont,NULL,NULL,106
728,,Piedmont,NULL,NULL,106
729,,Piedmont,NULL,NULL,106
730,,Piedmont,NULL,NULL,106
731,,NULL,NULL,NULL,106
732,,Piedmont,NULL,NULL,106
733,,Piedmont,NULL,NULL,106
734,,NULL,NULL,NULL,106
735,,Piedmont,NULL,NULL,106
736,,Piedmont,NULL,NULL,106
737,,Piemonte,NULL,NULL,106
738,,Piedmont,NULL,NULL,106
739,,Piedmont,NULL,NULL,106
740,,Trentino-Alto Adige,NULL,NULL,106
741,,Piedmont,NULL,NULL,106
742,,Alabama,Clarke,NULL,228
742,,Alabama,Coffee,NULL,228
742,,Alabama,Coffee,Opp East,228
742,,Alabama,Marengo,NULL,228
742,,Alabama,Mobile,NULL,228
742,,Alabama,Monroe,Monroeville,228
742,,Alabama,Monroe,NULL,228
742,,Alabama,NULL,NULL,228
742,,Alabama,Wilcox,NULL,228
743,9,California,Inyo County,NULL,228
744,189,Colorado,San Juan,NULL,228
745,,Alabama,Clarke,NULL,228
745,,Alabama,Clarke/Monroe  line,NULL,228
745,,Alabama,Monroe,NULL,228
745,,Alabama,Wilcox,Coy,228
752,,Alabama,NULL,Albany,228
753,,Alabama,NULL,Anniston,228
754,,AL,Autauga,NULL,228
755,,Alabama,"BALDWIN, AL",NULL,228
756,,AL,Baldwin,NULL,228
757,,Alabama,Baldwin,NULL,228
758,,Alabama,Barbour Co.,Eufaula,228
759,,Alabama,Barbour Co.,NULL,228
760,,AL,Barbour,NULL,228
761,,Alabama,Barbour,NULL,228
762,,Alabama,Bibb Co.,Blockton,228
763,,Alabama,Bibb,NULL,228
763,,Alabama,Bibb Co.,NULL,228
764,,AL,Bibb,NULL,228
765,,Alabama,Birmingham,Birmingham,228
765,,Alabama,NULL,Birmingham,228
766,,Alabama,Blount Co.,Murfees Valley,228
767,,Alabama,Blount Co.,Tidwell Hollow,228
768,,AL,Blount,NULL,228
769,,Alabama,Blount,NULL,228
770,,Alabama,NULL,Brooklyn,228
771,,AL,Bullock,NULL,228
772,,AL,Butler,NULL,228
773,,Alabama,Butler,NULL,228
774,,Alabama,Calhoun Co.,Alexander Gap,228
775,,Alabama,Calhoun Co.,Jacksonville,228
776,,Alabama,Calhoun,NULL,228
776,,Alabama,Calhoun Co.,NULL,228
776,,Alabama,Calhoun Co.,Piedmont,228
777,,AL,Calhoun,NULL,228
778,,Alabama,NULL,Camden,228
779,,Alabama,Chambers Co.,NULL,228
780,,AL,Chambers,NULL,228
781,,Alabama,Cherokee Co.,Goshen Valley,228
782,,Alabama,Cherokee Co.,NULL,228
783,,AL,Cherokee,NULL,228
784,,AL,Chilton,NULL,228
785,,Alabama,Choctaw Co.,Bladon Springs,228
786,,Alabama,Choctaw Co.,Newmans Plantation,228
787,,Alabama,Choctaw,NULL,228
787,,Alabama,Choctaw Co.,NULL,228
787,,Alabama,"CHOCTAW, AL",NULL,228
788,,AL,Choctaw,NULL,228
789,,Alabama,NULL,Chulafinnee,228
790,,Alabama,Clarke Co.,NULL,228
791,,AL,Clarke,NULL,228
792,,Alabama,Clarke,NULL,228
792,,Alabama,"CLARKE, AL",NULL,228
793,,Alabama,Clay Co.,Clay City,228
793,,Alabama,Clay Co.,NULL,228
794,,AL,Clay,NULL,228
795,,Alabama,Cleburne Co.,Arbacoochee,228
796,,Alabama,Cleburne Co.,Chulafinnee,228
797,,Alabama,Cleburne Co.,NULL,228
798,,AL,Cleburne,NULL,228
799,,AL,Coffee,NULL,228
800,,Alabama,Colbert Co.,Dickson,228
801,,AL,Colbert,NULL,228
802,,AL,Conecuh,NULL,228
803,,Alabama,Coosa Co.,Rockford,228
804,,Alabama,Coosa Co.,NULL,228
805,,AL,Coosa,NULL,228
806,,AL,Covington,NULL,228
807,,Alabama,NULL,Cragford,228
808,,AL,Crenshaw,NULL,228
809,,AL,Cullman,NULL,228
810,,Alabama,Dale Co.,NULL,228
811,,AL,Dale,NULL,228
812,,Alabama,Dale,NULL,228
813,,AL,Dallas,NULL,228
814,,Alabama,Dallas,NULL,228
815,,Alabama,NULL,Darlington,228
816,,AL,De Kalb,NULL,228
817,,Alabama,De Kalb,NULL,228
818,,Alabama,Dekalb Co.,Fort Payne,228
819,,AL,DeKalb,NULL,228
820,,Alabama,Elmore Co.,Coosada Station,228
821,,Alabama,Elmore Co.,NULL,228
822,,AL,Elmore,NULL,228
823,,Alabama,NULL,Enfaula,228
824,,AL,Escambia,NULL,228
825,,Alabama,"ESCAMBIA, AL",NULL,228
826,,Alabama,Etowah Co.,Big Ridge,228
827,,Alabama,Etowah Co.,Gadsen,228
828,,Alabama,Etowah Co.,Greensport Gap,228
829,,Alabama,Etowah Co.,Rock Springs,228
830,,AL,Etowah,NULL,228
831,,AL,Fayette,NULL,228
832,,Alabama,"FAYETTE, AL",NULL,228
833,,Alabama,Franklin Co.,Belgreen And The Dismals (Between),228
834,,Alabama,Franklin Co.,Russellville,228
835,,Alabama,Franklin Co.,Franklin Co,228
836,,AL,Franklin,NULL,228
837,,Alabama,NULL,Gadsen,228
838,,AL,Geneva,NULL,228
839,,AL,Greene,NULL,228
840,,Alabama,Greene,NULL,228
840,,Alabama,"GREENE, AL",NULL,228
841,,Alabama,Hale,NULL,228
841,,Alabama,Hale Co.,NULL,228
842,,AL,hale,NULL,228
843,,Alabama,Henry Co.,Eufaula,228
844,,Alabama,Henry Co.,NULL,228
845,,AL,Henry,NULL,228
846,,AL,Houston,NULL,228
847,,Alabama,Jackson Co.,NULL,228
847,,Alabama,"JACKSON, AL",NULL,228
848,,AL,Jackson,NULL,228
849,,Alabama,NULL,Jacksonville,228
850,,Alabama,Jefferson Co.,Birmingham,228
851,,Alabama,Jefferson Co.,Ensley,228
852,,Alabama,Jefferson Co.,Green Springs,228
853,,Alabama,Jefferson Co.,Henry Ellen,228
854,,Alabama,Jefferson Co.,Johns,228
855,,Alabama,Jefferson Co.,Red Mountain,228
856,,Alabama,Jefferson Co.,Red Mtn.,228
857,,Alabama,Jefferson,NULL,228
857,,Alabama,Jefferson Co.,NULL,228
858,,Alabama,Jefferson,Birmingham,228
859,,AL,Jefferson,NULL,228
860,,AL,Lamar,NULL,228
861,,Alabama,"LAMAR, AL",NULL,228
862,,AL,Lauderdale,NULL,228
863,,AL,Lawrence,NULL,228
864,,AL,Lee,NULL,228
865,,Alabama,Limestone Co.,NULL,228
866,,AL,Limestone,NULL,228
867,,AL,Lowndes,NULL,228
868,,AL,Macon,NULL,228
869,,AL,Madison,NULL,228
870,,AL,Marengo,NULL,228
871,,Alabama,Marion Co.,NULL,228
872,,AL,Marion,NULL,228
873,,AL,Marshall,NULL,228
874,,AL,Mobile,NULL,228
875,,Alabama,Mobile,NULL,228
875,,Alabama,"MOBILE, AL",NULL,228
876,,AL,Mobile-OS,NULL,228
877,,Alabama,Monroe Co.,Perdue Hill,228
878,,Alabama,"MONROE, AL",NULL,228
879,,AL,Monroe,NULL,228
880,,Alabama,Montgomery Co.,Montgomery,228
880,,Alabama,NULL,Montgomery,228
881,,AL,Montgomery,NULL,228
882,,AL,Morgan,NULL,228
883,,Alabama,Pentonville,Pentonville,228
884,,AL,Perry,NULL,228
885,,Alabama,"PICKENS, AL",NULL,228
886,,AL,Pickens,NULL,228
887,,AL,Pike,NULL,228
888,,Alabama,Randolph Co.,NULL,228
889,,AL,Randolph,NULL,228
890,,Alabama,Rockford,Rockford,228
891,,AL,Russell,NULL,228
892,,Alabama,NULL,Russellville,228
893,,Alabama,Shelby Co.,Shelby,228
894,,Alabama,"SHELBY, AL",NULL,228
895,,AL,Shelby,NULL,228
896,,Alabama,Shelby,NULL,228
897,,AL,St. Clair,NULL,228
898,,AL,Sumter,NULL,228
899,,Alabama,Talladega Co.,NULL,228
900,,Alabama,NULL,"Talladega, Courthouse (65 Mi. Due S. Of)",228
901,,AL,Talladega,NULL,228
902,,Alabama,Tallapoosa Co.,Hog Mtn.,228
903,,AL,Tallapoosa,NULL,228
904,,Alabama,NULL,Tombigbee River,228
905,,Alabama,Tuscaloosa Co.,Alice Furnace,228
906,,AL,Tuscaloosa,NULL,228
907,,Alabama,Tuscaloosa,NULL,228
907,,Alabama,"TUSCALOOSA, AL",NULL,228
908,,Alabama,Alabama,NULL,228
908,,Alabama,NULL,NULL,228
909,,Alabama,NULL,Vincent,228
910,,Al,Walker,NULL,228
911,,AL,Washington,NULL,228
912,,Alabama,NULL,Wilcox City,228
913,,AL,Wilcox,NULL,228
914,,Alabama,Wilcox,NULL,228
915,,AL,Winston,NULL,228
916,,Alabama,NULL,Woodstock,228
929,,Sverdlovsk Oblast,NULL,NULL,180
930,,Ural Mts,NULL,NULL,180
931,,"Urals, Siberia",NULL,NULL,180
932,189,NULL,NULL,NULL,140
933,189,México,NULL,NULL,140
934,189,Atacama,Pampa Largo Mining District,Pampa Largo Mining District,43
935,189,Utah,NULL,Salt Lake City,228
936,,NULL,NULL,Shoa Robit,69
937,,NULL,NULL,NULL,180
937,,NULL,NULL,NULL,212
938,185,NULL,NULL,NULL,180
939,185,Kamchatka,NULL,NULL,180
940,227,Hawaii,Hawaii,NULL,228
941,227,Hawaii,Hawaii,NULL,228
942,,Uttarakhand,NULL,Devprayag,100
943,185,NULL,NULL,NULL,162
944,185,Alamagan,NULL,NULL,162
945,189,NULL,NULL,Galawauca,202
946,,NULL,Salamanca,NULL,202
947,,Colorado,Lake Co.,Leadville,228
948,113,NULL,NULL,NULL,NULL
949,227,New Mexico,Sandoval,NULL,228
950,227,New Mexico,Sandoval,NULL,228
951,227,New Mexico,Sandoval,NULL,228
952,227,New Mexico,Sandoval,NULL,228
953,,New Mexico,NULL,NULL,228
954,,NULL,NULL,NULL,140
955,,Baja California,NULL,NULL,140
956,,NULL,NULL,NULL,140
957,,Sonora,NULL,NULL,140
958,,NULL,NULL,NULL,140
959,,NULL,Alandroal,Alandroal,175
960,,NULL,Finland,NULL,73
961,,NULL,NULL,NULL,202
962,,Andalusia,NULL,NULL,202
963,189,New Jersey,NULL,NULL,228
964,,Alaotra Mangoro,NULL,Moramanga,129
965,,NULL,NULL,NULL,129
966,185,NULL,NULL,NULL,NULL
966,170,NULL,NULL,NULL,NULL
967,13,NULL,NULL,NULL,NULL
968,13,NULL,NULL,NULL,NULL
969,170,NULL,NULL,NULL,NULL
970,97,NULL,NULL,NULL,NULL
971,189,NULL,Pongo,Pongo,26
972,,NULL,NULL,NULL,NULL
973,,Colorado,San Juan Co.,NULL,228
974,,British Columbia,British Columbia,NULL,38
975,189,Alaska,NULL,Sulzer,228
976,193,Alaska,NULL,Calder,228
977,189,California,Sierra Co.,NULL,228
978,189,Colorado,Eureka,Eureka,228
978,189,Colorado,NULL,NULL,228
978,189,Colorado,San Juan,NULL,228
979,189,Idaho,Washington Co.,NULL,228
980,189,La Paz,NULL,NULL,26
981,240,Alaska,NULL,NULL,228
982,,Alaska,NULL,NULL,228
983,,Alaska,NULL,NULL,228
984,193,Alaska,NULL,NULL,228
985,189,Alaska,NULL,NULL,228
986,,Alaska,NULL,Afognak,228
987,,AK,NULL,NULL,NULL
988,,Alaska,NULL,Anvil Creek,228
989,,Alaska,NULL,Bailey Harbor,228
990,,Alaska,NULL,"Berners Bay, Echo Cove",228
991,,Alaska,Brooks Mountains,Brooks Mountains,228
992,,Alaska,NULL,Brooks Mt,228
993,,Alaska,NULL,Cape Prince Of Wales,228
994,,Alaska,NULL,Chilkoot Pass,228
995,,Alaska,NULL,"Cholmondeley Sound, Dora Bay",228
996,,Alaska,Chulitna,Chulitna,228
997,,Alaska,NULL,Cleary Creek,228
998,,Alaska,NULL,"Controller Bay, Katalla, Bering River",228
999,,Alaska,NULL,Copper Creek,228
1000,,Alaska,NULL,Copper River Valley,228
1001,,Alaska,Denali Borough,NULL,228
1002,,Alaska,Denali,NULL,228
1003,,Alaska,NULL,"Duncan Canal, Castle Islands",228
1004,,Alaska,NULL,Eagle,228
1005,,Alaska,NULL,El Dorado,228
1006,,Alaska,NULL,Ellamar,228
1007,,Alaska,NULL,Elliott Creek,228
1008,,Alaska,NULL,English Bay,228
1009,,Alaska,Fairbanks Dist.,NULL,228
1010,,Alaska,Fairbanks North Star Borough,NULL,228
1011,,Alaska,Fairbanks North Star,NULL,228
1012,,Alaska,NULL,"Fairbanks, Kantishna, White Bear Claim",228
1013,,Alaska,Fairbanks,Fairbanks,228
1013,,Alaska,NULL,Fairbanks,228
1014,,Alaska,NULL,Ft. Wrangel,228
1015,,Alaska,Fort Wrangell,Fort Wrangell,228
1015,,Alaska,NULL,Ft Wrangell,228
1016,,Alaska,NULL,Forty Mile Creek,228
1017,,Alaska,NULL,"Fairbanks (14 Mi. N.E. Of), Gilmore Dome",228
1018,,Alaska,Golovin,Golovin,228
1019,,Alaska,NULL,Hoods Bay,228
1020,,Alaska,NULL,Icy Straits,228
1021,,Alaska,NULL,Isaacs Point,228
1022,,Alaska,NULL,"Juneau, Sheep Creek",228
1023,,Alaska,NULL,Juneau,228
1024,,Alaska,NULL,Katalla District,228
1025,,Alaska,Katmal,NULL,228
1026,,Alaska,NULL,Kennecott River,228
1027,,Alaska,Ketchikan,Ketchikan,228
1028,,Alaska,NULL,Kiguaik Mts,228
1029,,Alaska,NULL,Kiska,228
1030,,Alaska,NULL,Kletsan Creek,228
1031,,Alaska,NULL,Kodiak Island,228
1032,,Alaska,NULL,Kodiak,228
1033,,Alaska,NULL,"Kongarok, Dahl Creek (Above)",228
1034,,Alaska,NULL,Kuskokurin,228
1035,,Alaska,NULL,Lakina River,228
1036,,Alaska,Landlocked Bay,Landlocked Bay,228
1037,,Alaska,NULL,Maracocha,228
1038,,Alaska,NULL,Nizina,228
1039,,Alaska,NULL,Nome,228
1040,,Alaska,NULL,North Chilcat River,228
1041,,Alaska,North Slope Borough,NULL,228
1042,,Alaska,North Slope,NULL,228
1043,,Alaska,NULL,Novarupta(Katmai Region),228
1044,,Alaska,NULL,Nugget Creek,228
1045,,Alaska,"OFFSHORE, AK",NULL,228
1046,,Alaska,NULL,Patterson Creek,228
1047,,Alaska,Platinum,Platinum,228
1048,,Alaska,NULL,Point Barrow,228
1048,,Alaska,NULL,"Point Barrow, Masuknan",228
1049,,Alaska,NULL,Portage Bay,228
1050,,Alaska,NULL,Portland Bench,228
1051,,Alaska,NULL,"Prince William Sound, Copper Mtn.",228
1052,,Alaska,NULL,Red Mountain,228
1053,,Alaska,NULL,Roaring Creek,228
1054,,Alaska,NULL,Seward Bonanza,228
1055,,Alaska,NULL,"Seward Penninsula, Anvil Creek",228
1056,,Alaska,NULL,Sherrette Creek,228
1057,,Alaska,Shishmaref,Shishmaref,228
1058,,Alaska,NULL,Sitka,228
1059,,Alaska,NULL,Skagway,228
1060,,Alaska,NULL,Snettisham,228
1061,,Alaska,Southeast Fairbanks Census Area,NULL,228
1062,,Alaska,Southeast Fairbanks,NULL,228
1063,,Alaska,NULL,"Sulzer, Lime Point",228
1064,,Alaska,Sulzer,Sulzer,228
1065,,Alaska,NULL,"Tanana, Democrat Gulch",228
1066,,Alaska,NULL,"Tokeen, 1 Mi Sw Of Village",228
1067,,Alaska,NULL,"Tokeen, From Quarry 1 Mi Sw Of Village",228
1068,,Alaska,NULL,Tokeen,228
1069,,Alaska,NULL,Ulzer,228
1070,,AK,NULL,NULL,NULL
1071,,AK,NULL,NULL,NULL
1072,,AK,NULL,NULL,NULL
1073,,AK,NULL,NULL,NULL
1074,,AK,NULL,NULL,NULL
1075,,AK,NULL,NULL,NULL
1076,,AK,NULL,NULL,NULL
1077,,AK,NULL,NULL,NULL
1078,,AK,NULL,NULL,NULL
1079,,AK,NULL,NULL,NULL
1080,,AK,NULL,NULL,NULL
1081,,AK,NULL,NULL,NULL
1082,,AK,NULL,NULL,NULL
1083,,AK,NULL,NULL,NULL
1084,,AK,NULL,NULL,NULL
1085,,AK,NULL,NULL,NULL
1086,,AK,NULL,NULL,NULL
1087,,Alaska,Alaska,NULL,228
1087,,Alaska,NULL,NULL,228
1087,,Alaska,NULL,NULL,228
1087,,Alaska,"UNKNOWN, AK",NULL,228
1087,,Alaska,NULL,NULL,NULL
1088,,Alaska,NULL,"Valdez, Afognak",228
1089,,Alaska,NULL,Valdez,228
1090,,Alaska,Valdez-Cordova Census Area Co.,Nabesna,228
1091,,Alaska,NULL,Wellington Is.,228
1092,,Alaska,NULL,"Wrangell District, Glacier Basin",228
1093,,Alaska,NULL,"Wrangell, Trokna",228
1094,,Alaska,NULL,Wrangell,228
1094,,Alaska,NULL,Wrangle,228
1094,,Alaska,Wrangell,Wrangell,228
1095,,Alaska,NULL,York Region,228
1096,,Alaska,NULL,"Yukon Portage, Above",228
1097,,Alaska,NULL,Yukon-Tanana Region,228
1097,,Alaska,NULL,"Yukon-Tanana Region, Fairbanks (100 Mi. Sw Of), Volkmar R.(W Of)",228
1099,228,Alaska,Nome,NULL,228
1100,228,Alaska,Nome,NULL,228
1101,228,Alaska,Nome,NULL,228
1102,227,Alaska,Northwest Arctic,NULL,228
1104,223,Alaska,NULL,NULL,228
1105,,New Mexico,NULL,Pinos Altos,228
1106,240,Alaska,NULL,NULL,228
1107,189,Alaska,NULL,Juneau,228
1108,,Piedmont,NULL,NULL,106
1109,,Nassau,NULL,NULL,81
1110,,Alba Co.,NULL,Botes,179
1111,97,NULL,NULL,NULL,NULL
1112,,NULL,NULL,NULL,179
1113,,Alba,Oraș Baia de Arieș,Offenbánya,179
1114,,Midtjylland,NULL,NULL,58
1115,185,NULL,NULL,Rome,106
1116,,NULL,Alban Hills,Cecchignola,106
1117,,Lazio,NULL,NULL,106
1118,,NULL,Alban Hills,Capo Del Bove,106
1119,,NULL,Alban Hills,Casale Bruner,106
1120,,NULL,Alban Hills,Corcolle,106
1121,185,Latium,NULL,Ariccia,106
1121,185,Latium,NULL,Capo Di Bove,106
1121,185,Latium,NULL,Ferentino,106
1121,185,Latium,NULL,Tavolato,106
1122,,NULL,Alban Hills,Osa,106
1123,185,Tuscany,NULL,Capodi Bove,106
1124,,Latium,Ariccia,Ariccia,106
1125,,NULL,NULL,NULL,2
1126,,Lazio,NULL,NULL,106
1127,,Lazio,NULL,NULL,106
1128,,Georgia,Dougherty,NULL,228
1129,193,Kentucky,Clinton,NULL,228
1130,,Maine,NULL,NULL,228
1130,,Maine,Oxford Co.,NULL,228
1130,189,Maine,Oxford Co.,NULL,228
1131,,Vermont,NULL,NULL,228
1132,,Wyoming,NULL,NULL,228
1133,,NULL,NULL,NULL,140
1134,,NULL,NULL,NULL,106
1135,220,NULL,NULL,NULL,63
1136,189,Virginia,Nelson Co.,Fabers,228
1137,189,New Mexico,NULL,NULL,228
1138,142,NULL,NULL,NULL,NULL
1139,,Liguria,NULL,NULL,106
1140,,Virginia,Schuyler,Schuyler,228
1141,,Virginia,Albemarle Co.,NULL,228
1141,,Virginia,NULL,NULL,228
1141,193,Virginia,NULL,NULL,228
1142,,Aveiro,NULL,NULL,175
1143,,Coahuila,Coahuila,NULL,140
1144,209,British Columbia,NULL,NULL,38
1145,,NULL,NULL,NULL,81
1146,,Saxony,Saxony,NULL,81
1147,193,Vermont,NULL,West Rutland Twp,228
1148,,Maine,Mexico,Mexico,228
1149,,Indiana,Perry,NULL,228
1150,,Oregon,NULL,NULL,228
1151,70,Minnesota,Freeborn,NULL,228
1152,189,New Brunswick,NULL,NULL,38
1153,189,NULL,NULL,NULL,150
1154,189,New Brunswick,New Brunswick,NULL,38
1154,189,New Brunswick,NULL,NULL,38
1155,189,Nova Scotia,NULL,NULL,38
1156,,Alberta,NULL,NULL,38
1157,189,Idaho,NULL,NULL,228
1158,189,New Mexico,NULL,NULL,228
1159,,Alberta,NULL,Calgary,38
1161,,Alberta,NULL,NULL,38
1161,,Alberta,NULL,"Twp 94, Range 11W4",38
1161,,NULL,"ALBERTA, CANADA",NULL,38
1163,,Alberta,NULL,Castle Mt,38
1164,,Alberta,NULL,Laggan (6 Mi Ne) Ptarmigan Peak (Ne Foothills),38
1165,,Alberta,NULL,Laggan,38
1166,,Michigan,Baraga Co.,NULL,228
1167,,Michigan,Alberta,Alberta,228
1167,,Michigan,NULL,Alberta,228
1168,,Alberta,Nanton,Nanton,38
1169,,Alberta,St. Mary's River,St. Mary's River,38
1170,189,Lower Saxony,NULL,NULL,81
1171,,NULL,NULL,Albigua Bargell,209
1172,,NULL,NULL,NULL,22
1173,193,NULL,NULL,NULL,22
1175,189,Nevada,Eureka Co.,Eureka,228
1176,189,Utah,Salt Lake County,NULL,228
1177,193,Pennsylvania,Northampton Co.,Pen Argyl,228
1178,,ID,NULL,NULL,228
1179,,Colorado,Lake County,NULL,228
1180,189,Queensland,NULL,"Heberton (Near), Mt. Albion",13
1181,220,Andalusia,NULL,NULL,202
1182,91,NULL,NULL,NULL,NULL
1183,252,NULL,NULL,NULL,NULL
1184,227,Minnesota,St Louis,NULL,228
1185,227,Newfoundland,NULL,NULL,38
1186,227,Newfoundland,NULL,NULL,38
1187,189,Colorado,Gilpin Co.,NULL,228
1188,,Valais,NULL,NULL,209
1189,,NULL,NULL,NULL,81
1190,,NULL,NULL,NULL,85
1191,,New Mexico,NULL,NULL,228
1192,,Extremadura,NULL,NULL,202
1193,189,Extremadura,NULL,NULL,202
1194,189,California,Nevada Co.,NULL,228
1195,189,California,NULL,Grass Valley,228
1196,,NULL,NULL,NULL,43
